"TOA5","Blynken","CR300","36594","CR300-CELL210.11.3.0","CPU:blynken.260302.dld","59090","SondeValues"
"TIMESTAMP","RECORD","External_Temp","Conductivity_us","SpConductivity_us","TDS","Salinity","PH_mV","PH","ORP","ODO_Sat","ODO","Pressure_abs","Pressure_gauge","Depth","Sonde_Battery","Turbidity","Ammonia_NH3","Ammonium_NH4","DateTime","Nitrate_NO3_mV","Nitrate_NO3_mgL","Ammonium_NH4plus","Chloride_mgL","Chloride_mV","Turbidity_TSS","Chlorophyll_ugL","Chlorophyll_RFU","PAR_1","PAR_2","Rhodamine_ugL","BGA_PC_cellsmL","BGA_PC_RFU","BGA_PE_cellsmL","BGA_PE_RFU","BGA_PC_ugL","BGA_PE_ugL","fDOM_RFU","fDOM_QSU","WiperPosition","Sonde_External_Voltage","Conductivity_nLF","WiperPeakCurrent","Pressure_Vert_Pos","Chlorophyll","NitraLED"
"TS","RN","DegreesC","us/cm","us/cm","mg/L","ppm","mV","PH","mV","%","mg/L","psi","psi","m","V","FNU","","mg/L","","mV","mg/L","mV","mg/L","mV","TSS","ug/L","RFU","uMoles/m2/s","uMoles/m2/s","ug/L","cells/mL","RFU","cells/mL","RFU","ug/L","ug/L","RFU","QSU","Volts","V","us/cm","mA","m","cells/mL","mg/L"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-03-02 08:00:00",0,1.482954,0.04525329,0.08215557,0.05340112,-0.0001475122,"NAN","NAN","NAN","NAN","NAN",0.2025433,"NAN",0.1426159,5.986923,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",2.453048,0.6741782,"NAN","NAN","NAN","NAN","NAN",0,1.507872,"NAN",3.384766,"NAN","NAN",0.7825773,13.77994,0.08277794,92.40376,0.1402229,0,"NAN"
"2026-03-02 09:00:00",1,-15.87716,-0.02850523,-0.1300003,-0.08450022,-0.0001315288,"NAN","NAN","NAN","NAN","NAN",-1.380999,"NAN",-0.9763276,5.990073,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",3.566941,0.9860594,"NAN","NAN","NAN","NAN","NAN",0,1.974445,"NAN",4.553493,"NAN","NAN",1.569064,13.44452,-0.1068252,153.3678,0.06864695,0,"NAN"
"2026-03-02 10:00:00",2,-11.5404,-0.176758,-0.5851578,-0.3803526,-0.0002145069,"NAN","NAN","NAN","NAN","NAN",0.08713436,"NAN",0.06149618,6.008974,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",3.56971,0.9868346,"NAN","NAN","NAN","NAN","NAN",0,2.080077,"NAN",4.818095,"NAN","NAN",1.564431,14.14299,-0.531892,151.1376,0.06619548,0,"NAN"
"2026-03-02 11:00:00",3,0.5805713,26658.78,49961.33,32474.86,31.25836,"NAN","NAN","NAN","NAN","NAN",-0.2676096,"NAN",-0.1838053,6.007399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.5832987,0.1506634,"NAN","NAN","NAN","NAN","NAN",0,0.3598808,"NAN",0.5091423,"NAN","NAN",1.62764,14.15482,50206.7,63.32616,0.9074372,0,"NAN"
"2026-03-02 12:00:00",4,0.5937297,13715.5,25692.05,16699.83,15.1413,"NAN","NAN","NAN","NAN","NAN",1.325669,"NAN",0.9105421,6.007399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.5485554,0.1409356,"NAN","NAN","NAN","NAN","NAN",0,0.4050384,"NAN",0.6222585,"NAN","NAN",1.648148,14.14299,25819.32,76.60883,0.9101617,0,"NAN"
"2026-03-02 13:00:00",5,0.6529507,26805.31,50106.19,32569.02,31.37393,"NAN","NAN","NAN","NAN","NAN",-0.2764473,"NAN",-0.1898582,6.004249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.6425448,0.1672518,"NAN","NAN","NAN","NAN","NAN",0,0.4452448,"NAN",0.7229722,"NAN","NAN",1.625479,14.14693,50363.71,55.2694,0.89734,0,"NAN"
"2026-03-02 14:00:00",6,0.7234101,26901.17,50158.95,32603.31,31.42562,"NAN","NAN","NAN","NAN","NAN",-0.3047876,"NAN",-0.2093143,6.004249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.6197386,0.1608663,"NAN","NAN","NAN","NAN","NAN",0,0.369965,"NAN",0.5344025,"NAN","NAN",1.648167,14.14299,50427.77,63.19066,0.8826482,0,"NAN"
"2026-03-02 15:00:00",7,0.7519007,26879.4,50067.8,32544.07,31.3689,"NAN","NAN","NAN","NAN","NAN",-0.298542,"NAN",-0.2050342,6.007399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.6536242,0.170354,"NAN","NAN","NAN","NAN","NAN",0,0.3441103,"NAN",0.4696385,"NAN","NAN",1.616324,14.04039,50340.53,54.46738,0.8743511,0,"NAN"
"2026-03-02 16:00:00",8,0.7388941,13757.35,25637.35,16664.28,15.11997,"NAN","NAN","NAN","NAN","NAN",1.271595,"NAN",0.8733173,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.7832581,0.2066505,"NAN","NAN","NAN","NAN","NAN",0,0.3350806,"NAN",0.44702,"NAN","NAN",1.648093,14.05617,25775.98,64.41383,0.8590111,0,"NAN"
"2026-03-02 17:00:00",9,0.7495741,26934.63,50174.88,32613.67,31.44224,"NAN","NAN","NAN","NAN","NAN",-0.3010778,"NAN",-0.206764,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.232426,0.3324138,"NAN","NAN","NAN","NAN","NAN",0,0.8061163,"NAN",1.626926,"NAN","NAN",1.61528,14.00093,50447.83,52.14191,0.8789392,0,"NAN"
"2026-03-02 18:00:00",10,0.697431,14263.4,26619.68,17302.79,15.74425,"NAN","NAN","NAN","NAN","NAN",1.294239,"NAN",0.8888332,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.441979,0.3910871,"NAN","NAN","NAN","NAN","NAN",0,0.7608641,"NAN",1.513573,"NAN","NAN",1.648112,13.03807,26760.19,62.86106,0.8823301,0,"NAN"
"2026-03-02 19:00:00",11,0.6174753,26801.05,50161.86,32605.21,31.40452,"NAN","NAN","NAN","NAN","NAN",-0.2806616,"NAN",-0.192748,6.007399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.52139,0.4133216,"NAN","NAN","NAN","NAN","NAN",0,0.8596561,"NAN",1.761039,"NAN","NAN",1.612918,13.17618,50414.04,51.87091,0.8966403,0,"NAN"
"2026-03-02 20:00:00",12,0.6042839,26712.28,50018.41,32511.97,31.30294,"NAN","NAN","NAN","NAN","NAN",-0.2671394,"NAN",-0.1834752,6.007399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.434905,0.3891065,"NAN","NAN","NAN","NAN","NAN",0,0.6107187,"NAN",1.137471,"NAN","NAN",1.648185,12.83287,50267.88,63.95605,0.9022006,0,"NAN"
"2026-03-02 21:00:00",13,0.5736613,26757.21,50158.06,32602.74,31.39233,"NAN","NAN","NAN","NAN","NAN",-0.2725868,"NAN",-0.1872034,6.001099,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.369038,0.3706643,"NAN","NAN","NAN","NAN","NAN",0,0.916212,"NAN",1.902707,"NAN","NAN",1.622641,12.64345,50403.31,55.09727,0.905507,0,"NAN"
"2026-03-02 22:00:00",14,0.5781322,26775.81,50184.89,32620.18,31.41129,"NAN","NAN","NAN","NAN","NAN",1.303357,"NAN",0.8950873,6.002674,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.250705,0.3375319,"NAN","NAN","NAN","NAN","NAN",0,0.9528556,"NAN",1.994496,"NAN","NAN",0.9777157,12.71843,50430.98,64.49439,0.9032975,0,"NAN"
"2026-03-02 23:00:00",15,0.261398,26328.76,49913.27,32443.63,31.15435,"NAN","NAN","NAN","NAN","NAN",-0.2712374,"NAN",-0.1863097,6.004249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.763807,0.4811962,"NAN","NAN","NAN","NAN","NAN",0,0.9421598,"NAN",1.967704,"NAN","NAN",1.615848,12.58426,50106.58,51.38384,0.9031439,0,"NAN"
"2026-03-03 00:00:00",16,0.2059771,26327.19,50010.39,32506.75,31.20847,"NAN","NAN","NAN","NAN","NAN",-14.60348,"NAN",-10.03067,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.455058,0.3947491,"NAN","NAN","NAN","NAN","NAN",0,0.6086146,"NAN",1.1322,"NAN","NAN",1.327874,12.67897,50194.82,44.7187,0.719877,0,"NAN"
"2026-03-03 01:00:00",17,0.3577918,26511.55,50084.75,32555.09,31.29389,"NAN","NAN","NAN","NAN","NAN",-8.242527,"NAN",-5.661167,6.004249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.67033,0.4550236,"NAN","NAN","NAN","NAN","NAN",0,1.210308,"NAN",2.639392,"NAN","NAN",1.450501,12.84865,50294.72,44.03754,0.8448076,0,"NAN"
"2026-03-03 02:00:00",18,0.4201958,26550.02,50044.62,32529,31.28028,"NAN","NAN","NAN","NAN","NAN",-14.60348,"NAN",-10.03055,6.007399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.7447,0.4758466,"NAN","NAN","NAN","NAN","NAN",0,1.099749,"NAN",2.362453,"NAN","NAN",1.303941,12.84076,50264.64,44.93477,0.5446141,0,"NAN"
"2026-03-03 03:00:00",19,0.3390472,26489.75,50077.26,32550.22,31.28455,"NAN","NAN","NAN","NAN","NAN",-0.2940722,"NAN",-0.2019737,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.904274,0.5205261,"NAN","NAN","NAN","NAN","NAN",0,0.997546,"NAN",2.106441,"NAN","NAN",1.626798,12.84865,50284.12,51.75006,0.8832906,0,"NAN"
"2026-03-03 04:00:00",20,0.2337993,26400.41,50098.83,32564.24,31.27503,"NAN","NAN","NAN","NAN","NAN",1.29537,"NAN",0.8896957,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.207027,0.3253025,"NAN","NAN","NAN","NAN","NAN",0,0.7567204,"NAN",1.503193,"NAN","NAN",0.9763058,12.56453,50288.26,63.47265,0.8900371,0,"NAN"
"2026-03-03 05:00:00",21,0.2832812,26502.13,50201.88,32631.22,31.35757,"NAN","NAN","NAN","NAN","NAN",-0.3015528,"NAN",-0.2070998,6.007399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.518793,0.4125944,"NAN","NAN","NAN","NAN","NAN",0,0.7833606,"NAN",1.569925,"NAN","NAN",1.61724,12.67897,50399.98,50.16068,0.8877807,0,"NAN"
"2026-03-03 06:00:00",22,0.3499674,26530.21,50133.91,32587.04,31.32545,"NAN","NAN","NAN","NAN","NAN",1.291967,"NAN",0.8873147,6.004249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",1.470129,0.3989688,"NAN","NAN","NAN","NAN","NAN",0,0.8624017,"NAN",1.767916,"NAN","NAN",0.9679561,12.57637,50342.82,63.10277,0.8859596,0,"NAN"
"2026-03-03 07:00:00",23,0.3890105,26596.8,50189.07,32622.89,31.37265,"NAN","NAN","NAN","NAN","NAN",-0.2984104,"NAN",-0.2049399,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.9099035,0.2421101,"NAN","NAN","NAN","NAN","NAN",0,0.6013098,"NAN",1.113902,"NAN","NAN",1.626084,12.68291,50404.62,51.37652,0.9039664,0,"NAN"
"2026-03-03 08:00:00",24,0.2804672,13169.41,24948.79,16216.71,14.63873,"NAN","NAN","NAN","NAN","NAN",1.279571,"NAN",0.8787863,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.7847036,0.2070552,"NAN","NAN","NAN","NAN","NAN",0,0.4054947,"NAN",0.6234016,"NAN","NAN",1.647819,13.84308,25047.01,54.28428,0.8985067,0,"NAN"
"2026-03-03 09:00:00",25,0.3561603,26638.1,50327.05,32712.58,31.4601,"NAN","NAN","NAN","NAN","NAN",-0.3039112,"NAN",-0.2087034,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.5763651,0.148722,"NAN","NAN","NAN","NAN","NAN",0,0.4029991,"NAN",0.6171503,"NAN","NAN",1.611545,13.89438,50537.75,50.0325,0.8468459,0,"NAN"
"2026-03-03 10:00:00",26,0.5610712,26843.26,50342.1,32722.37,31.51633,"NAN","NAN","NAN","NAN","NAN",-0.3407679,"NAN",-0.2340057,6.008974,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.631799,0.1642431,"NAN","NAN","NAN","NAN","NAN",0,0.3496366,"NAN",0.4834815,"NAN","NAN",1.648276,14.01671,50586.23,57.22133,0.8834953,0,"NAN"
"2026-03-03 11:00:00",27,0.7875395,27122.8,50457.26,32797.21,31.64535,"NAN","NAN","NAN","NAN","NAN",-0.3359423,"NAN",-0.23067,6.005824,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.5676328,0.1462771,"NAN","NAN","NAN","NAN","NAN",0,0.3425567,"NAN",0.465747,"NAN","NAN",1.629801,13.96541,50737.65,51.05058,0.8498935,0,"NAN"
"2026-03-03 12:00:00",28,0.7333493,27008.58,50341.65,32722.07,31.55379,"NAN","NAN","NAN","NAN","NAN",-0.3566685,"NAN",-0.2449191,6.004249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.6453881,0.1680479,"NAN","NAN","NAN","NAN","NAN",0,0.4230978,"NAN",0.6674958,"NAN","NAN",1.648057,13.98909,50612.98,62.9453,0.8340126,0,"NAN"
"2026-03-03 13:00:00",29,0.7664449,27057.57,50373.29,32742.64,31.58285,"NAN","NAN","NAN","NAN","NAN",-0.3028889,"NAN",-0.2079843,6.007399,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.6294648,0.1635895,"NAN","NAN","NAN","NAN","NAN",0,0.4846675,"NAN",0.8217228,"NAN","NAN",1.630314,13.95357,50649.98,51.6585,0.8602542,0,"NAN"
"2026-03-03 14:00:00",30,0.6637773,26933.92,50326.86,32712.46,31.52844,"NAN","NAN","NAN","NAN","NAN",-0.3747272,"NAN",-0.2573231,6.004249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.746564,0.1963764,"NAN","NAN","NAN","NAN","NAN",0,0.4737524,"NAN",0.7943814,"NAN","NAN",1.648313,13.94568,50587.24,63.69604,0.8378121,0,"NAN"
"2026-03-03 15:00:00",31,0.6943843,26970.75,50340.84,32721.54,31.54476,"NAN","NAN","NAN","NAN","NAN",-0.3748026,"NAN",-0.2573731,6.002674,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",0.8448064,0.2238835,"NAN","NAN","NAN","NAN","NAN",0,0.5106263,"NAN",0.8867475,"NAN","NAN",1.617917,13.95752,50606.09,49.48318,0.8095388,0,"NAN"
